Date,AAPL,MSFT,NVDA,SPY
2021-09-09,150.5435791015625,286.4350280761719,22.131412506103516,421.86053466796875
2021-09-10,145.56033325195312,284.9510803222656,22.431795120239258,418.5343322753906
2021-09-13,146.12705993652344,286.18450927734375,22.106464385986328,419.6054992675781
2021-09-14,144.72975158691406,288.8826599121094,22.196279525756836,417.34112548828125
2021-09-15,145.6189727783203,293.7296447753906,22.295074462890625,420.8270263671875
2021-09-16,145.38442993164062,294.11505126953125,22.196279525756836,420.159912109375
2021-09-17,142.71693420410156,288.959716796875,21.8549861907959,416.0671081542969
2021-09-20,139.66836547851562,283.59234619140625,21.06960105895996,409.1295471191406
2021-09-21,140.1471710205078,284.07421875,21.202329635620117,408.7430114746094
2021-09-22,142.51174926757812,287.7166442871094,21.895898818969727,412.73028564453125
2021-09-23,143.46932983398438,288.6609802246094,22.435789108276367,417.74493408203125
2021-09-24,143.55726623535156,288.4586181640625,22.035608291625977,418.4330749511719
2021-09-27,142.04270935058594,283.46710205078125,21.615476608276367,417.2359924316406
2021-09-28,138.6619110107422,273.20452880859375,20.65645408630371,408.82781982421875
2021-09-29,139.56088256835938,273.6671447753906,20.47482681274414,409.5159912109375
2021-09-30,138.2613067626953,271.6628112792969,20.67341423034668,404.5107116699219
2021-10-01,139.38499450683594,278.58154296875,20.699363708496094,409.3179626464844
2021-10-04,135.95533752441406,272.8094787597656,19.691442489624023,404.0394287109375
2021-10-05,137.88023376464844,278.2538757324219,20.40896224975586,408.243408203125
2021-10-06,138.7498321533203,282.44561767578125,20.657455444335938,409.9401550292969
2021-10-07,140.0103302001953,284.122314453125,21.031679153442383,413.48431396484375
2021-10-08,139.6292724609375,284.122314453125,20.788179397583008,412.73028564453125
2021-10-11,139.5413360595703,283.5248718261719,20.65245819091797,409.7422180175781
2021-10-12,138.2710723876953,282.2239990234375,20.628511428833008,408.73358154296875
2021-10-13,137.68482971191406,285.5292053222656,20.895957946777344,410.20404052734375
2021-10-14,140.4695587158203,291.7348327636719,21.70130157470703,417.1039123535156
2021-10-15,141.52488708496094,293.1418762207031,21.817062377929688,420.2804870605469
2021-10-18,143.1957244873047,296.1097412109375,22.17632293701172,421.5247802734375
2021-10-19,145.35513305664062,297.01556396484375,22.244182586669922,424.7768249511719
2021-10-20,145.84365844726562,296.22540283203125,22.057567596435547,426.44525146484375
2021-10-21,146.05865478515625,299.45355224609375,22.645353317260742,427.5575256347656
2021-10-22,145.28677368164062,297.91168212890625,22.67928695678711,427.11444091796875
2021-10-25,145.23788452148438,296.9192199707031,23.11838150024414,429.4049072265625
2021-10-26,145.90232849121094,298.8270568847656,24.66619110107422,429.79144287109375
2021-10-27,145.44309997558594,311.4119567871094,24.400741577148438,427.8873596191406
2021-10-28,149.07794189453125,312.5490417480469,24.889734268188477,432.01605224609375
2021-10-29,146.37132263183594,319.5545349121094,25.514446258544922,432.8926696777344
2021-11-01,145.55056762695312,317.3863830566406,25.77391242980957,433.6372985839844
2021-11-02,146.58631896972656,321.0095520019531,26.346729278564453,435.3905334472656
2021-11-03,148.0226593017578,321.8479309082031,26.54332733154297,438.0487365722656
2021-11-04,147.50479125976562,324.19915771484375,29.7397403717041,440.11297607421875
2021-11-05,148.033203125,323.83294677734375,29.690847396850586,441.6400451660156
2021-11-08,147.21124267578125,324.7291259765625,30.740686416625977,442.0170593261719
2021-11-09,147.57325744628906,323.72698974609375,30.593984603881836,440.5559997558594
2021-11-10,144.7452850341797,318.7643127441406,29.39844512939453,437.0118713378906
2021-11-11,144.69638061523438,320.3350830078125,30.327531814575195,437.1532897949219
2021-11-12,146.7709197998047,324.468994140625,30.327531814575195,440.452392578125
2021-11-15,146.78067016601562,323.84259033203125,29.963281631469727,440.6031799316406
2021-11-16,147.7592315673828,327.1575012207031,30.14090919494629,442.34698486328125
2021-11-17,150.19577026367188,327.3795166015625,29.200857162475586,441.2724304199219
2021-11-18,154.4817657470703,329.455078125,31.609893798828125,442.7711181640625
2021-11-19,157.10423278808594,331.2313537597656,32.91720199584961,441.9794006347656
2021-11-22,157.56414794921875,328.06494140625,31.890310287475586,440.7350769042969
2021-11-23,157.94581604003906,325.9892883300781,31.68074607849121,441.319580078125
2021-11-24,158.4644012451172,326.2113952636719,32.60683822631836,442.4977722167969
2021-11-26,153.4445343017578,318.2663879394531,31.43824577331543,432.6286315917969
2021-11-29,156.80088806152344,324.9757080078125,33.30738830566406,437.9355163574219
2021-11-30,161.7523193359375,319.1448059082031,32.608829498291016,429.41436767578125
2021-12-01,161.23367309570312,318.6524658203125,31.374225616455078,424.6448059082031
2021-12-02,160.24533081054688,318.0829162597656,32.06389236450195,431.14874267578125
2021-12-03,158.36654663085938,311.8273010253906,30.633657455444336,427.3972473144531
2021-12-06,161.77186584472656,314.89715576171875,29.97892951965332,432.4590759277344
2021-12-07,167.506103515625,323.3248596191406,32.36429977416992,441.4043884277344
2021-12-08,171.32237243652344,323.3731689453125,31.764467239379883,442.5732116699219
2021-12-09,170.81353759765625,321.56793212890625,30.431047439575195,439.58514404296875
2021-12-10,175.59860229492188,330.68109130859375,30.13962173461914,443.72320556640625
2021-12-13,171.9682159423828,327.6498107910156,28.106552124023438,439.7925109863281
